CPT,Specialty,data_year,num,charged,paid,n
75978,IR,2016,45985,20473964.14,4585949.13,1047
75978,Neurology,2010,2803,2531545.24,504542.89,87
75978,Neurology,2011,3108,2160678.6,569439.8099999999,67
75978,Neurology,2012,2319,1468546.8,373364.29,45
75978,Neurology,2013,2183,1322550.94,286217.18,45
75978,Neurology,2014,2247,1439890.34,282492.51,41
75978,Neurology,2015,1388,795366,167738.18,42
75978,Neurology,2016,1152,529601.48,138155.13,39
75978,Neurosurgery,2010,5,781,110.46000000000001,4
75978,Neurosurgery,2011,3,422,26.29,3
75978,Neurosurgery,2012,7,396,133.71,4
75978,Neurosurgery,2013,7,644,192.36,4
75978,Neurosurgery,2014,27,2259,680.54,5
75978,Neurosurgery,2015,4,940,82.46000000000001,4
75978,Neurosurgery,2016,2,522.8,52.959999999999994,2
75978,Vascular,2010,45310,20667955.32,4126785.16,1445
75978,Vascular,2011,53056,22973545.98,5045317.91,1076
75978,Vascular,2012,58578.4,25826925.11,4880042.76,1200
75978,Vascular,2013,61972,25356668.71,4518588.36,1236
75978,Vascular,2014,60992,28417340.34,4612011.7299999995,1105
75978,Vascular,2015,61681.1,26588202.21,4413069.28,1307
75978,Vascular,2016,60869,26999392.19,4555926.89,1333
75980,IR,2010,440,124008.35,30560.28,197
75980,IR,2011,441,122296.08,30386.16,173
75980,IR,2012,401,120527.84,26257.52,157
75980,IR,2013,393,112641.87,25397.99,165
75980,IR,2014,421,119462.17,27852.19,159
75980,IR,2015,472,138359.51,31917.43,185
75980,Neurology,2010,6,1536.5,458.45,4
75980,Neurology,2011,2,598.2,149.01999999999998,2
75980,Neurosurgery,2011,1,170.1,78.76,1
75980,Vascular,2010,11,2349,729.69,7
75980,Vascular,2011,6,1521.04,459.81,6
75980,Vascular,2012,6,1224,441.98,5
75980,Vascular,2013,3,2141,204.64,3
75980,Vascular,2014,2,1165,386.84,2
75980,Vascular,2015,10,4146,1260.97,8
75982,IR,2010,1142,331243.86,78932.17,372
75982,IR,2011,1104,319161.52,76271.68,273
75982,IR,2012,1286,367432.73,83604.51,297
75982,IR,2013,1276,368041.33,83130.16,299
75982,IR,2014,1319,392114.81,87538.8,283
75982,IR,2015,1381,412693.02,93979.12,292
75982,Neurology,2010,8,2412.2799999999997,836.16,4
75982,Neurology,2011,2,618.4,150.98,1
75982,Neurosurgery,2010,1,500,80.46,1
75982,Vascular,2010,20,4822.94,1433.8,12
75982,Vascular,2011,2,533,144.25,2
75982,Vascular,2012,6,1267,399,5
75982,Vascular,2013,10,2962.69,682.26,8
75982,Vascular,2014,10,2949.32,656.41,8
75982,Vascular,2015,9,2433,575.63,8
75984,IR,2010,10900,1654847.92,388836.92,1153
75984,IR,2011,11771,1814586.26,411417.26,855
75984,IR,2012,13219,2064595.36,442370.16,927
75984,IR,2013,14413,2313905.76,465290.48,944
75984,IR,2014,16814,2725262.73,568645.23,931
75984,IR,2015,18431,3032662.31,619874.37,1091
75984,IR,2016,5367,917833.27,188136.13,543
75984,IR,2017,5976,1005678.89,209484.71,599
75984,IR,2018,6782,1158443.72,237501.57,637
75984,Neurology,2010,31,3919.84,1091.99,9
75984,Neurology,2011,10,1657.9,364.63,3
75984,Neurology,2012,15,2318.8,532.8,5
75984,Neurology,2013,2,365,67.46,2
75984,Neurology,2014,9,2023,254.56,6
75984,Neurology,2015,6,1129,214.57999999999998,5
75984,Neurology,2016,3,1180,191.81,3
75984,Neurology,2017,12,1701,275.78999999999996,8
75984,Neurology,2018,3,324,104.28999999999999,2
75984,Neurosurgery,2012,10,1177.22,281.85,6
75984,Neurosurgery,2013,2,247,66.18,2
75984,Neurosurgery,2014,5,1481.3,186.49,4
75984,Neurosurgery,2015,10,1580,361.14,10
75984,Neurosurgery,2016,6,1122,173.76999999999998,4
75984,Neurosurgery,2017,7,899.3,222.24,7
75984,Neurosurgery,2018,9,3178.28,223.72,7
75984,Vascular,2010,99,13216,3276.25,34
75984,Vascular,2011,48,7369.75,1726.26,34
75984,Vascular,2012,51,7914.18,1844.74,30
75984,Vascular,2013,82,12495.08,2672.99,45
75984,Vascular,2014,41,6857.5,1271.05,19
75984,Vascular,2015,92,11140.88,2736.37,24
75984,Vascular,2016,25,2665.57,838.95,11
75984,Vascular,2017,28,2976,869.21,7
75984,Vascular,2018,40,4045,1397.97,7
75989,IR,2010,10678,2560292.86,626360.09,864
75989,IR,2011,10270,2415537.85,580707.54,619
75989,IR,2012,11120,2729997.68,608526.86,645
75989,IR,2013,8235,2096552.21,440260.73,616
75989,IR,2014,1492,360418,79731.99,303
75989,IR,2015,1577,402771.64,85354.42,306
75989,IR,2016,1800,462625.11,101541.51,329
75989,IR,2017,1905,478355.45,106235.4,377
75989,IR,2018,2088,542176.2,118480.91,368
75989,Neurology,2010,69,16403.420000000002,3898.3100000000004,13
75989,Neurology,2011,62,15832,4146.4000000000005,7
75989,Neurology,2012,37,9603,2081.2599999999998,7
75989,Neurology,2013,1,113,56.07,1
75989,Neurology,2015,3,394.62,176.09,2
75989,Neurology,2016,25,3873.44,1334.41,2
75989,Neurology,2017,25,3964.63,1394.3400000000001,3
75989,Neurology,2018,51,7742.31,2577.9,4
75989,Neurosurgery,2010,2,487,121.59,2
75989,Neurosurgery,2011,1,223,63.21,1
75989,Neurosurgery,2012,11,9321.37,553.9,7
75989,Neurosurgery,2013,11,8689,113.85,5
75989,Neurosurgery,2014,6,2692.35,314.17,5
75989,Neurosurgery,2015,3,1158.35,187.43,3
75989,Neurosurgery,2017,7,1376.74,421.6,6
75989,Neurosurgery,2018,2,385.85,124.22,2
75989,Vascular,2010,168,37406.67,9537.68,58
75989,Vascular,2011,116,28434.06,6115.62,49
75989,Vascular,2012,166,27718.33,8161.74,50
75989,Vascular,2013,135,27648.74,7340.3,42
75989,Vascular,2014,96,20386.25,5531.71,27
75989,Vascular,2015,98,20406,5542.55,26
75989,Vascular,2016,91,18349.29,5370.51,28
75989,Vascular,2017,72,14099,4186.25,18
75989,Vascular,2018,57,10949.76,3245.07,17
75992,IR,2010,564,177505.28,17987.12,108
75992,Neurology,2010,1,49.64,49.64,1
75992,Neurosurgery,2010,3,476,90.39,2
75992,Vascular,2010,6484,1474077.85,189381.91,600
75993,IR,2010,207,29703.26,3500.28,68
75993,Neurosurgery,2010,2,215,40.38,2
75993,Vascular,2010,2980,426518.44,56646.13,425
76000,IR,2010,2632,136786.49,27739.4,469
76000,IR,2011,2478,116394.09,21943.73,314
76000,IR,2012,1947,103353.1,17815.64,324
76000,IR,2013,1722,100128.71,17640.35,313
76000,IR,2014,1693,114892.8,18144.92,318
76000,IR,2015,1895,117595.77,18899.26,359
76000,IR,2016,1799,113036.96,19783.62,335
76000,IR,2017,1844,127650.18,29663.9,335
76000,IR,2018,2748,223693.04,65269.38,374
76000,Neurology,2010,190,86225.79,7198.79,28
76000,Neurology,2011,191,78965.16,6800.240000000001,33
76000,Neurology,2012,92,28676.11,1051.11,35
76000,Neurology,2013,56,23566.34,410,23
76000,Neurology,2014,73,21618.51,502.83,24
76000,Neurology,2015,36,11928.58,193.91,16
76000,Neurology,2016,44,7789.67,491.5,21
76000,Neurology,2017,82,11288.57,1507.72,15
76000,Neurology,2018,53,17579,627.83,25
76000,Neurosurgery,2010,8447,2168482.36,20785.72,642
76000,Neurosurgery,2011,8069,2152606.34,22788.9,423
76000,Neurosurgery,2012,7491,1774241.44,25003.27,431
76000,Neurosurgery,2013,7494,1870293.52,33273.67,416
76000,Neurosurgery,2014,7902,1989755.89,53954.69,356
76000,Neurosurgery,2015,6332,1878355.11,39751.38,328
76000,Neurosurgery,2016,5593,2124068.64,32484.88,343
76000,Neurosurgery,2017,4556,1992051.43,21065.82,278
76000,Neurosurgery,2018,4329,1930917.49,21058.08,307
76000,Vascular,2010,3652,424741.37,107733.05,267
76000,Vascular,2011,3310,412697.17,90643.56,179
76000,Vascular,2012,3717,519646.77,118694.5,186
76000,Vascular,2013,3478,452458.7,95885.88,139
76000,Vascular,2014,2745,437396.8,67644.56,116
76000,Vascular,2015,1689,364523.81,31932.58,127
76000,Vascular,2016,1820,387777.05,37358.04,117
76000,Vascular,2017,1793,366638.49,39765.99,117
76000,Vascular,2018,2201,438251.42,52260.03,115
76001,IR,2010,410,48256.91,14134.92,64
76001,IR,2011,219,26956.1,7565.83,38
76001,IR,2012,129,12894.63,4241.19,38
76001,IR,2013,40,5721.9,1317.96,21
76001,IR,2014,35,4499.1,1237.53,13
76001,IR,2015,83,11345.41,2861.54,27
76001,IR,2016,143,15615.04,4961.89,26
76001,IR,2017,164,23637.58,5979.63,42
76001,IR,2018,127,18226.41,4391.88,35
76001,Neurology,2010,68,19726.35,1497.71,10
76001,Neurology,2011,95,32687.16,3493.04,5
76001,Neurology,2012,74,25410,1842.79,7
76001,Neurology,2013,5,1122,72.48,3
76001,Neurology,2015,12,2346,0,2
76001,Neurology,2016,29,1837.72,795.08,5
76001,Neurology,2017,65,4757.72,1498.16,3
76001,Neurosurgery,2010,2170,698460.02,25333.62,207
76001,Neurosurgery,2011,1886,624206.99,23232.4,137
76001,Neurosurgery,2012,1573,476216.18,21037.14,131
76001,Neurosurgery,2013,1883,511387.36,27675.9,140
76001,Neurosurgery,2014,2325,573830.33,37618.88,142
76001,Neurosurgery,2015,2210,636828.64,43383.93,137
76001,Neurosurgery,2016,1970,585490.5,34063.37,107
76001,Neurosurgery,2017,1735,601889.8,30810.72,107
76001,Neurosurgery,2018,1649,639932.94,23020.56,99
76001,Vascular,2010,51,9736.59,1305.46,27
76001,Vascular,2011,46,8655.86,451.01,20
76001,Vascular,2012,9,3627.21,273.48,7
76001,Vascular,2013,11,4622.1,402.74,9
76001,Vascular,2014,5,2764,280.61,5
76001,Vascular,2015,4,813.12,79.14,4
76001,Vascular,2016,15,2354.82,228.93,9
76001,Vascular,2017,10,2193,372.74,6
76001,Vascular,2018,18,3498.92,385.6,14
76080,IR,2010,4332,439711.87,115635.61,583
76080,IR,2011,4897,473177.29,129808.76,419
76080,IR,2012,5656,560165.15,144023.31,461
76080,IR,2013,5964,589736.36,146301.91,482
76080,IR,2014,6660,666462.12,170993.59,455
76080,IR,2015,6762,698735.96,173957.24,481
76080,IR,2016,6122,631387.93,152917.85,501
76080,IR,2017,5967,622624.08,153536.71,543
76080,IR,2018,6330,659961.38,163578.04,532
76080,Neurology,2010,16,1896,451.47,3
76080,Neurology,2011,6,698.5,165.84,2
76080,Neurology,2012,5,580,132.8,2
76080,Neurology,2015,6,4260,67.68,1
76080,Neurology,2016,19,17930,808.47,2
76080,Neurology,2017,102,25225,5223.37,6
76080,Neurology,2018,156,44800,4105.66,9
76080,Neurosurgery,2010,1,192,28.75,1
76080,Neurosurgery,2013,1,98,24.71,1
76080,Vascular,2010,68,32897.5,1677.77,30
76080,Vascular,2011,61,59287.29,1709.37,20
76080,Vascular,2012,61,49837,1591.72,16
76080,Vascular,2013,77,54502.59,1832.28,27
76080,Vascular,2014,53,11405.09,1892.27,23
76080,Vascular,2015,50,4850.48,1455.84,23
76080,Vascular,2016,37,3593.5099999999998,1009.1999999999999,15
76080,Vascular,2017,56,5489.38,1461.07,19
76080,Vascular,2018,77,7442.95,1710.47,19
76098,IR,2010,1170,49165.64,10917.98,191
76098,IR,2011,1068,46407.88,10201.46,142
76098,IR,2012,886,39647.93,8129.31,149
76098,IR,2013,856,43986.39,7761.4800000000005,143
76098,IR,2014,442,18037.42,3500.04,84
76098,IR,2015,400,17108.71,3140.7799999999997,87
76098,IR,2016,454,19898.93,3704.7400000000002,100
76098,IR,2017,459,19493.61,3786.13,121
76098,IR,2018,499,19824.5,4347.45,120
76098,Neurology,2010,2,50,17.049999999999997,2
76098,Neurology,2011,1,34.2,8.31,1
76098,Neurology,2012,7,322,44.82,2
76098,Neurology,2013,2,92,14.94,1
76098,Neurology,2014,1,40,8.94,1
76098,Neurology,2015,1,42,8.35,1
76098,Neurology,2017,4,132,0,1
76098,Vascular,2010,105,9235.97,978.14,25
76098,Vascular,2011,120,8414.88,1054.9,24
76098,Vascular,2012,79,4714.68,589.37,19
76098,Vascular,2013,47,2825.82,351.29,13
76098,Vascular,2014,3,180,24.64,3
76098,Vascular,2015,9,635,72.53,4
76098,Vascular,2016,3,225,23.62,2
76098,Vascular,2017,3,215,23.92,2
76098,Vascular,2018,3,155,24.01,3
76100,IR,2010,69,7220.58,2059.64,22
76100,IR,2011,30,3151,869.67,12
76100,IR,2012,25,2886,736.97,11
76100,IR,2013,16,1815,470.42,11
76100,IR,2014,13,1607,370.65,12
76100,IR,2015,13,1779,385.83,9
76100,IR,2016,7,898,218.63,5
76100,IR,2017,12,1608,372.67,7
76100,IR,2018,14,2904,434.85,7
76100,Neurology,2012,1,115,34.2,1
76100,Neurology,2013,1,115,34.19,1
76100,Neurosurgery,2010,35,2030,1106.11,3
76100,Neurosurgery,2011,60,18612,1681.6799999999998,2
76100,Neurosurgery,2012,55,19195,1573.44,3
76100,Neurosurgery,2013,55,19633,1671.27,5
76100,Neurosurgery,2014,82,29348,2485.65,2
76100,Neurosurgery,2015,69,25395,1979.0700000000002,4
76100,Neurosurgery,2016,80,28504,2152.26,5
76100,Neurosurgery,2017,64,23312,1907.22,6
76100,Neurosurgery,2018,32,12211,848.38,6
76100,Vascular,2011,1,336,33.31,1
76120,IR,2010,1,112,19.39,1
76120,IR,2012,2,998,0,1
76120,Neurology,2010,233,21544.739999999998,18412.260000000002,3
76120,Neurology,2011,206,19865.24,19512.640000000003,2
76120,Neurology,2012,247,23252.86,22084.120000000003,3
76120,Neurology,2013,297,27782.97,25360.370000000003,3
76120,Neurology,2014,373,34652.57,29787.25,2
76120,Neurology,2015,319,31519.719999999998,28095.449999999997,5
76120,Neurology,2016,327,36125.64,26363.16,5
76120,Neurology,2017,282,33500,23499.559999999998,4
76120,Neurology,2018,217,26040,21853.94,2
76120,Neurosurgery,2010,104,9953.060000000001,7712.81,2
76120,Neurosurgery,2011,65,6195.1,6195.1,1
76120,Neurosurgery,2012,61,5760.74,4911.51,2
76120,Neurosurgery,2013,59,6274.86,5309.14,2
76120,Neurosurgery,2014,80,11450.25,6206.17,3
76120,Neurosurgery,2015,61,14159.49,4741.15,6
76120,Neurosurgery,2016,61,6828.06,4475.58,1
76120,Neurosurgery,2017,58,6976,5222.47,1
76120,Neurosurgery,2018,57,6856,5889.24,1
76120,Vascular,2015,1,60,20.33,1
76125,IR,2010,22,589,180.81,8
76125,IR,2011,5,234,78.37,4
76125,IR,2012,11,513.18,106.75,3
76125,IR,2013,4,186.12,60.4,1
76125,IR,2014,1,42,14.12,1
76125,IR,2016,1,42,13.96,1
76125,IR,2018,1,63.75,13.98,1
76125,Neurology,2010,84,5935,1135.98,17
76125,Neurology,2011,132,11715,1153.51,12
76125,Neurology,2012,57,2064,744.48,4
76125,Neurology,2013,79,4680,845.6,6
76125,Neurology,2014,108,4104,1144.08,2
76125,Neurology,2015,115,4600,1335.06,4
76125,Neurology,2016,82,3331.5,876.14,5
76125,Neurology,2017,46,3600,593.8399999999999,3
76125,Neurology,2018,55,2200,618.8,2
76125,Neurosurgery,2010,110,17886,574.39,10
76125,Neurosurgery,2011,94,15450,723.15,5
76125,Neurosurgery,2012,66,10710,387.75,5
76125,Neurosurgery,2013,85,20266,770.1,2
76125,Neurosurgery,2014,46,11776,587.9300000000001,2
76125,Neurosurgery,2015,51,15449,404.98,8
76125,Neurosurgery,2016,17,4403,76.25,5
76140,IR,2010,14,1239,0,6
76140,IR,2011,13,2215,0,6
76140,IR,2012,9,1958,0,5
76140,IR,2013,11,1265,0,3
76140,IR,2014,40,4548,0,6
76140,IR,2015,16,1587,0,4
76140,IR,2016,15,5169.5,0,7
76140,IR,2017,24,14348,0,6
76140,IR,2018,4,1444,0,3
76140,Neurology,2010,108,3520,0,6
76140,Neurology,2011,34,2670,0,5
76140,Neurology,2012,9,281,0,3
76140,Neurosurgery,2010,260,16785,0,9
76140,Neurosurgery,2011,308,19860,0,6
76140,Neurosurgery,2012,220,14305,0,3
76140,Neurosurgery,2013,2,200,0,1
76140,Neurosurgery,2015,1,95,0,1
76140,Neurosurgery,2017,1,95,0,1
76376,IR,2010,4086,374353.58,68946.44,358
76376,IR,2011,3003,273423.71,67686.27,270
76376,IR,2012,3004,177113.04,49713.28,261
76376,IR,2013,2201,160668.34,31667.079999999998,253
76376,IR,2014,1862,122399.22,19484.5,252
76376,IR,2015,1929,125768.21,16706.65,284
76376,IR,2016,1882,118179.7,16024.62,259
76376,IR,2017,2894,160934.96,23863.31,320
76376,IR,2018,3306,221985.86,29438.15,373
76376,Neurology,2010,733,90068.75,20123.4,78
76376,Neurology,2011,565,65020.13,16300.380000000001,44
76376,Neurology,2012,540,65296.29,14967.46,52
76376,Neurology,2013,402,69818.12,14421.45,62
76376,Neurology,2014,647,112979.22,11671.01,56
76376,Neurology,2015,578,98537.1,8105.78,44
76376,Neurology,2016,527,87619.36,8616.02,38
76376,Neurology,2017,532,83877.81,9265.58,53
76376,Neurology,2018,617,94345,11796.99,37
76376,Neurosurgery,2010,705,165190.19,27531.670000000002,83
76376,Neurosurgery,2011,801,207968.52,31195.29,67
76376,Neurosurgery,2012,858,253492.5,19507.52,79
76376,Neurosurgery,2013,772,249981.06,15170.609999999999,81
76376,Neurosurgery,2014,1129,403832.6,17090.98,91
76376,Neurosurgery,2015,1233,453415.31,15893.86,99
76376,Neurosurgery,2016,1128,393261.94,13011.18,92
76376,Neurosurgery,2017,968,264922.92,9357.14,87
76376,Neurosurgery,2018,941,187774.33,9815.8,86
76376,Vascular,2010,40,2267,272.06,12
76376,Vascular,2011,44,4346.5,123.27,12
76376,Vascular,2012,29,4048,57.75,10
76376,Vascular,2013,40,2804,217.85,17
76376,Vascular,2014,30,4686.28,224.29,13
76376,Vascular,2015,18,1346.93,78.16,8
76376,Vascular,2016,23,2749.5,176.47,13
76376,Vascular,2017,12,700,98.27,5
76376,Vascular,2018,8,507.87,79.16,4
76377,IR,2010,5733,1129033.17,287088.96,396
76377,IR,2011,4802,1004422.75,225534.23,275
76377,IR,2012,3404,773817.53,128690.55,295
76377,IR,2013,3722,803869.05,132291.37,326
76377,IR,2014,3422,594603.74,125172.95999999999,317
76377,IR,2015,3367,615802.94,91591.55,330
76377,IR,2016,3577,568749.43,117089.51,346
76377,IR,2017,4746,900213.12,166905.48,411
76377,IR,2018,5157,912442.64,170762.7,453
76377,Neurology,2010,783,215079.82,44688.88,138
76377,Neurology,2011,655,163715.32,28336.46,103
76377,Neurology,2012,852,181319.56,26845.92,145
76377,Neurology,2013,1268,229525,48027.79,178
76377,Neurology,2014,1916,374229.49,65675.37,190
76377,Neurology,2015,2557,691015.06,70046.92,215
76377,Neurology,2016,2244,447657.25,76076.54,205
76377,Neurology,2017,2484,487945.41,86983.11,236
76377,Neurology,2018,2200,452006.47,84177.69,230
76377,Neurosurgery,2010,1624,390481.06,67719.28,256
76377,Neurosurgery,2011,1861,383556.23,70534.05,222
76377,Neurosurgery,2012,2032,399348.86,68054.08,244
76377,Neurosurgery,2013,2981,794023.04,86014.6,311
76377,Neurosurgery,2014,3526,837794.37,109082.38,297
76377,Neurosurgery,2015,3681,949147.34,109263.99,337
76377,Neurosurgery,2016,3719,794010.12,115220.8,348
76377,Neurosurgery,2017,4353,1085204.97,136302.55,328
76377,Neurosurgery,2018,4969,1238525.49,154755.93,379
76377,Vascular,2010,144,52989.36,5200.04,23
76377,Vascular,2011,101,26644.97,5061.07,18
76377,Vascular,2012,113,25485,3505.94,14
76377,Vascular,2013,79,18690,3337.86,14
76377,Vascular,2014,46,16461.62,3763.35,9
76377,Vascular,2015,39,11503,2045.17,11
76377,Vascular,2016,273,45984.96,16409.78,17
76377,Vascular,2017,497,82601.2,32537.04,17
76377,Vascular,2018,391,65900.79,23416.97,19
76380,IR,2010,831,192041.63,52473.33,235
76380,IR,2011,700,174104.17,47090.06,178
76380,IR,2012,890,198554.23,53363.14,184
76380,IR,2013,986,207974.8,52931.72,207
76380,IR,2014,1004,214895.03,53052.44,198
76380,IR,2015,1246,241461.44,61216.42,221
76380,IR,2016,1399,276342.64,67023.05,244
76380,IR,2017,1848,350913.58,87265.92,336
76380,IR,2018,2107,410131.08,99703.32,344
76380,Neurology,2010,99,27705.2,7922.24,25
76380,Neurology,2011,32,17214.4,1794.3,16
76380,Neurology,2012,14,9524.22,594.5,8
76380,Neurology,2013,9,2141,606.1,5
76380,Neurology,2014,7,947,199.73000000000002,4
76380,Neurology,2015,36,4211,1576.08,12
76380,Neurology,2016,1,1019,52.55,1
76380,Neurology,2017,53,18778,747.24,13
76380,Neurology,2018,110,27018,4157.28,19
76380,Neurosurgery,2010,1,96.81,0,1
76380,Neurosurgery,2011,5,3307,548.42,4
76380,Neurosurgery,2012,5,827.62,297.96000000000004,4
76380,Neurosurgery,2013,4,788,182.36,1
76380,Neurosurgery,2014,5,1450.7,245.14000000000001,3
76380,Neurosurgery,2015,14,1893.2,441.96,6
76380,Neurosurgery,2016,10,2419,483.01,4
76380,Neurosurgery,2017,18,4088,874.99,9
76380,Neurosurgery,2018,54,20593,2308.79,22
76380,Vascular,2012,3,547,144.92000000000002,2
76380,Vascular,2013,1,405,45.85,1
76380,Vascular,2014,4,918.4,218.56,3
76380,Vascular,2015,1,135,54.63,1
76380,Vascular,2016,1,135,55.16,1
76380,Vascular,2017,1,251,53.22,1
76380,Vascular,2018,3,715,158.54000000000002,3
76390,IR,2010,38,12138.5,0,20
76390,IR,2011,27,13489,0,20
76390,IR,2012,43,18822,0,22
76390,IR,2013,35,14144,0,19
76390,IR,2014,27,9962.11,0,20
76390,IR,2015,32,11897,0,15
76390,IR,2016,29,9015.38,0,17
76390,IR,2017,21,5480.24,0,13
76390,IR,2018,20,12473.93,0,14
76390,Neurology,2010,49,21280,0,7
76390,Neurology,2011,8,4016,0,3
76390,Neurology,2012,2,1326,0,1
76390,Neurology,2013,23,34614.35,0,7
76390,Neurology,2014,5,2870,0,3
76390,Neurology,2015,7,6084,0,2
76390,Neurology,2016,6,4239,0,2
76390,Neurology,2017,8,6307,0,3
76390,Neurology,2018,8,5115,0,3
76390,Neurosurgery,2010,1,1500,0,1
76390,Neurosurgery,2012,2,300,0,2
76390,Neurosurgery,2013,2,2230,0,2
76390,Neurosurgery,2014,1,1000,0,1
76390,Neurosurgery,2015,2,1359,0,2
76390,Neurosurgery,2017,1,950,0,1
76496,IR,2010,27,3501,226.70000000000002,11
76496,IR,2011,17,2530,176.26,11
76496,IR,2012,51,10952.91,551.86,19
76496,IR,2013,40,7589,1045.84,25
76496,IR,2014,40,8790.97,561.99,22
76496,IR,2015,71,15511.38,1283.24,32
76496,IR,2016,103,21170,2300.09,38
76496,IR,2017,232,71638.8,4468.45,61
76496,IR,2018,268,39819.9,4443.86,61
76496,Neurology,2015,1,1120,0,1
76496,Neurology,2017,2,6400,0,1
76496,Neurosurgery,2010,89,9739.2,1536.43,12
76496,Neurosurgery,2011,106,14284.84,1217.68,11
76496,Neurosurgery,2012,63,9644.5,447.93,8
76496,Neurosurgery,2013,48,16495,309.53000000000003,7
76496,Neurosurgery,2014,62,55125,7476.26,8
76496,Neurosurgery,2015,150,195340,6096.5,11
76496,Neurosurgery,2016,328,545845,18428.46,18
76496,Neurosurgery,2017,350,788263.05,19662.92,22
76496,Neurosurgery,2018,138,246287.72,7002.379999999999,16
76496,Vascular,2010,11,2633,27.65,9
76496,Vascular,2011,17,5484,301.8,11
76496,Vascular,2012,40,14372,2686.25,13
76496,Vascular,2013,31,16964,2609.38,10
76496,Vascular,2014,17,7453,974.4200000000001,5
76496,Vascular,2015,37,7815,1477.6299999999999,9
76496,Vascular,2016,30,6497,1803.3,7
76496,Vascular,2017,24,4320,1467.1000000000001,2
76496,Vascular,2018,15,2395,971.67,7
76497,IR,2010,41,1372,207.95,6
76497,IR,2011,25,1438,150.8,8
76497,IR,2012,48,2513,330,6
76497,IR,2013,37,3790,209.89999999999998,6
76497,IR,2014,83,8737,178.77,10
76497,IR,2015,118,10209,307,14
76497,IR,2016,72,5445,300.56,10
76497,IR,2017,73,2450,192.53,7
76497,IR,2018,41,3887.78,481.82,7
76497,Neurosurgery,2016,8,2450,419.64,3
76497,Neurosurgery,2017,8,1856,446.87,4
76497,Neurosurgery,2018,4,1000,284.54999999999995,3
76498,IR,2010,12,4042,0,5
76498,IR,2011,15,4422,70.58,3
76498,IR,2012,13,4252,69.41,3
76498,IR,2013,38,12411,19.03,11
76498,IR,2014,26,8914,315.03,8
76498,IR,2015,32,14202,581.3199999999999,13
76498,IR,2016,57,22510,1017.87,12
76498,IR,2017,19,6316.7,124.35,7
76498,IR,2018,29,5765.5,9.65,8
76498,Neurology,2010,172,48230,1644.32,11
76498,Neurology,2011,99,27720,747.46,6
76498,Neurology,2012,60,16870,1060.28,8
76498,Neurology,2013,7,4589,93.36,3
76498,Neurology,2014,11,5722.3,0,3
76498,Neurology,2015,9,5950,0,4
76498,Neurology,2016,14,9389.2,232.79,4
76498,Neurology,2017,1,500,0,1
76498,Neurosurgery,2010,2,6200,117.16,2
76498,Neurosurgery,2011,7,7379.87,1301,5
76498,Neurosurgery,2012,7,7985.87,180.12,3
76498,Neurosurgery,2013,3,1800,0,2
76498,Neurosurgery,2014,15,9000,281.81,1
76498,Neurosurgery,2015,16,9600,0,1
76498,Neurosurgery,2016,18,10800,250.6,1
76498,Neurosurgery,2017,10,6017,230.3,2
76498,Neurosurgery,2018,3,7700,285.05,3
76499,IR,2010,21,6991,941.9,14
76499,IR,2011,31,9913,1149.2,7
76499,IR,2012,145,9522.02,649.4499999999999,21
76499,IR,2013,224,19825.6,1338.6599999999999,22
76499,IR,2014,565,25869,185.39,27
76499,IR,2015,64,10510,990.55,11
76499,IR,2016,30,4523.23,455.86,9
76499,IR,2017,15,2889,227.35,8
76499,IR,2018,8,1300.8,242.88000000000002,5
76499,Neurology,2012,5,2774,0,3
76499,Neurosurgery,2010,9,2543,697.85,4
76499,Neurosurgery,2011,12,2961,0,4
76499,Neurosurgery,2012,4,1578,242.31,2
76499,Neurosurgery,2013,22,7886,1174.9199999999998,4
76499,Neurosurgery,2014,3,370,0,2
76499,Neurosurgery,2015,1,180,0,1
76499,Neurosurgery,2017,1,160,25,1
76499,Neurosurgery,2018,1,366,0,1
76499,Vascular,2010,13,7574,624.1800000000001,9
76499,Vascular,2011,11,2672.34,154.57,9
76499,Vascular,2012,1,273,36.35,1
76499,Vascular,2013,17,11105,332,5
76499,Vascular,2014,81,12480,331.9,13
76499,Vascular,2015,35,5244.8,300.53,12
76499,Vascular,2016,34,8967,329.59,10
76499,Vascular,2017,10,2418,222.33,8
76499,Vascular,2018,5,2644,229.14999999999998,4
76506,IR,2010,12,1414.28,449.33000000000004,10
76506,IR,2011,6,1209,213.37,5
76506,IR,2012,7,1403,356.90999999999997,4
76506,IR,2013,9,1471,331.58,9
76506,IR,2014,17,2985.32,589.46,13
76506,IR,2015,25,5236.82,1419.6399999999999,16
76506,IR,2016,16,2122,562.58,14
76506,IR,2017,16,1979,567.36,15
76506,IR,2018,12,1929,383.75,7
76506,Neurology,2010,5,702,384.13,3
76506,Neurology,2011,27,3027.9,1310.67,5
76506,Neurology,2012,7,1070,534.28,2
76506,Neurology,2013,1,81,30.41,1
76506,Neurology,2015,1,196,31.13,1
76506,Neurology,2016,1,225.8,32.31,1
76506,Neurology,2018,1,189,0,1
76506,Neurosurgery,2010,76,33090.63,1988.86,35
76506,Neurosurgery,2011,45,13211.05,1364.05,22
76506,Neurosurgery,2012,51,20398.85,1313.9,18
76506,Neurosurgery,2013,60,20234.23,1846.1,19
76506,Neurosurgery,2014,75,24295.14,2529.91,19
76506,Neurosurgery,2015,60,18818.54,1771.79,18
